prompt_type;temperature;generation;task
zero_shot;0,8;1;You have identified a cell that was incorrectly classified. You want to correct the classification and provide a reason for the incorrect classification. Please select the cell image that was incorrectly classified and provide a reason in the designated field.
zero_shot;0,8;1;You want to review the images of classified cells to ensure the accuracy of the automatic identification. Please navigate to the section where you can view the images of classified cells, and inspect the images to ensure they match the correct classification.
zero_shot;0,8;3;Open the rhinocytogram analysis and examine the automatically identified cells.
zero_shot;0,8;3;Identify a cell that was incorrectly classified and correct its classification by selecting a new class and providing a reason for the original classification error.
zero_shot;0,8;3;Review the test results table and verify that the correct classification is reflected in the table.
zero_shot;0,8;3;Compare the original classification of a cell with its corrected classification to ensure that the system updates the classification accurately.
zero_shot;0,8;3;Examine the classified cell images, focusing on those with a low confidence level, and validate whether the system's classification is correct.
zero_shot;0,8;3;Identify a cell that was correctly classified and validate whether the system's classification is accurate and whether the classification is reflected in the test results table.
zero_shot;0,8;4;I am looking at a batch of cells that the system has automatically identified. I need to check if the system has correctly identified the type of cells in this batch. Can you please review the classifications for accuracy?
zero_shot;0,8;4;I noticed an error in some of the cell classifications. Can you please demonstrate how to correct the classification of a specific cell, explaining why it was wrong?
zero_shot;0,8;4;I have reviewed the batch of cells and marked some classifications as incorrect. Can you please explain how the system will reconfigure its model based on my corrections?
zero_shot;0,8;7;Load a nasal cytological preparation and review the automatically classified cells.
zero_shot;0,8;7;"Check the classification of a specific cell and mark it as ""Correct"" or ""Incorrect""."
zero_shot;0,8;7;"If a cell is marked as ""Incorrect"", correct its classification and provide a reason for the correction."
zero_shot;0,8;7;Review the test results table and verify that the number of detected cells and their classification are accurate.
zero_shot;0,8;7;Browse through the classified cell images and select a few to review in detail.
zero_shot;0,8;7;Try to identify which cells were correctly classified by the system.
